"Program","Year","Period","Week Ending","Geo Level","State","State ANSI","Ag District","Ag District Code","County","County ANSI","Zip Code","Region","watershed_code","Watershed","Commodity","Domain","Domain Category","CORN - APPLICATIONS, MEASURED IN LB  -  <b>VALUE</b>","CORN - APPLICATIONS, MEASURED IN LB  -  <b>CV (%)</b>","CORN - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG  -  <b>VALUE</b>","CORN - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG  -  <b>CV (%)</b>","CORN - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG  -  <b>VALUE</b>","CORN - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG  -  <b>CV (%)</b>","CORN - APPLICATIONS, MEASURED IN NUMBER, AVG  -  <b>VALUE</b>","CORN - APPLICATIONS, MEASURED IN NUMBER, AVG  -  <b>CV (%)</b>","CORN - TREATED, MEASURED IN PCT OF AREA PLANTED, AVG  -  <b>VALUE</b>","CORN - TREATED, MEASURED IN PCT OF AREA PLANTED, AVG  -  <b>CV (%)</b>"
"SURVEY","2014","YEAR","","STATE","KANSAS","20","","","","","","","00000000","","CORN","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (DICAMBA, SODIUM SALT = 29806)","34,000","","0.094","","0.094","","1","","9",""
"SURVEY","2014","YEAR","","STATE","KANSAS","20","","","","","","","00000000","","CORN","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (DIFLUFENZOPYR-SODIUM = 5107)","13,000","","0.037","","0.037","","1","","9",""
"SURVEY","2014","YEAR","","STATE","KANSAS","20","","","","","","","00000000","","CORN","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (DIMETHENAMID-P = 120051)","58,000","","0.6","","0.6","","1","","2",""
"SURVEY","2014","YEAR","","STATE","KANSAS","20","","","","","","","00000000","","CORN","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (FLUMETSULAM = 129016)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2014","YEAR","","STATE","KANSAS","20","","","","","","","00000000","","CORN","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (FLUMIOXAZIN = 129034)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2014","YEAR","","STATE","KANSAS","20","","","","","","","00000000","","CORN","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (FLUROXYPYR 1-MHE = 128968)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2014","YEAR","","STATE","KANSAS","20","","","","","","","00000000","","CORN","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (FLUTHIACET-METHYL = 108803)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2014","YEAR","","STATE","KANSAS","20","","","","","","","00000000","","CORN","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (FOMESAFEN SODIUM = 123802)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2014","YEAR","","STATE","KANSAS","20","","","","","","","00000000","","CORN","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (GLUFOSINATE-AMMONIUM = 128850)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2014","YEAR","","STATE","KANSAS","20","","","","","","","00000000","","CORN","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (GLYPHOSATE = 417300)","599,000","","0.757","","0.783","","1","","19",""
"SURVEY","2014","YEAR","","STATE","KANSAS","20","","","","","","","00000000","","CORN","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (GLYPHOSATE DIM. SALT = 103608)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2014","YEAR","","STATE","KANSAS","20","","","","","","","00000000","","CORN","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (GLYPHOSATE ISO. SALT = 103601)","1,605,000","","0.684","","0.93","","1.4","","43",""
"SURVEY","2014","YEAR","","STATE","KANSAS","20","","","","","","","00000000","","CORN","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (GLYPHOSATE POT. SALT = 103613)","994,000","","0.971","","1.187","","1.2","","21",""
"SURVEY","2014","YEAR","","STATE","KANSAS","20","","","","","","","00000000","","CORN","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (IMAZETHAPYR = 128922)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2014","YEAR","","STATE","KANSAS","20","","","","","","","00000000","","CORN","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (ISOXAFLUTOLE = 123000)","16,000","","0.061","","0.069","","1.1","","6",""
"SURVEY","2014","YEAR","","STATE","KANSAS","20","","","","","","","00000000","","CORN","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (MESOTRIONE = 122990)","173,000","","0.107","","0.114","","1.1","","38",""
"SURVEY","2014","YEAR","","STATE","KANSAS","20","","","","","","","00000000","","CORN","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (METOLACHLOR = 108801)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2014","YEAR","","STATE","KANSAS","20","","","","","","","00000000","","CORN","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (PYROXASULFONE = 90099)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2014","YEAR","","STATE","KANSAS","20","","","","","","","00000000","","CORN","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (RIMSULFURON = 129009)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2014","YEAR","","STATE","KANSAS","20","","","","","","","00000000","","CORN","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (S-METOLACHLOR = 108800)","1,811,000","","0.953","","1.077","","1.1","","42",""
"SURVEY","2014","YEAR","","STATE","KANSAS","20","","","","","","","00000000","","CORN","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (SAFLUFENACIL = 118203)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2014","YEAR","","STATE","KANSAS","20","","","","","","","00000000","","CORN","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (SULFENTRAZONE = 129081)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2014","YEAR","","STATE","KANSAS","20","","","","","","","00000000","","CORN","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (TEMBOTRIONE = 12801)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2014","YEAR","","STATE","KANSAS","20","","","","","","","00000000","","CORN","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (THIENCARBAZONE-METHY = 15804)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2014","YEAR","","STATE","KANSAS","20","","","","","","","00000000","","CORN","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (THIFENSULFURON = 128845)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2014","YEAR","","STATE","KANSAS","20","","","","","","","00000000","","CORN","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (TOPRAMEZONE = 123009)","1,000","","0.014","","0.014","","1","","2",""
"SURVEY","2014","YEAR","","STATE","KANSAS","20","","","","","","","00000000","","CORN","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (TOTAL)","11,432,000","","","","","","","","97",""
"SURVEY","2014","YEAR","","STATE","KANSAS","20","","","","","","","00000000","","CORN","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (TRIFLURALIN = 36101)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2014","YEAR","","STATE","KANSAS","20","","","","","","","00000000","","CORN","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (BIFENTHRIN = 128825)","16,000","","0.086","","0.086","","1","","5",""
"SURVEY","2014","YEAR","","STATE","KANSAS","20","","","","","","","00000000","","CORN","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (CHLORPYRIFOS = 59101)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2014","YEAR","","STATE","KANSAS","20","","","","","","","00000000","","CORN","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (DIMETHOATE = 35001)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2014","YEAR","","STATE","KANSAS","20","","","","","","","00000000","","CORN","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (HEXYTHIAZOX = 128849)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2014","YEAR","","STATE","KANSAS","20","","","","","","","00000000","","CORN","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (LAMBDA-CYHALOTHRIN = 128897)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2014","YEAR","","STATE","KANSAS","20","","","","","","","00000000","","CORN","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (PROPARGITE = 97601)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2014","YEAR","","STATE","KANSAS","20","","","","","","","00000000","","CORN","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (SPIROMESIFEN = 24875)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2014","YEAR","","STATE","KANSAS","20","","","","","","","00000000","","CORN","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (TERBUFOS = 105001)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2014","YEAR","","STATE","KANSAS","20","","","","","","","00000000","","CORN","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (TOTAL)","244,000","","","","","","","","10",""
"SURVEY","2014","YEAR","","STATE","KENTUCKY","21","","","","","","","00000000","","CORN","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (AZOXYSTROBIN = 128810)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2014","YEAR","","STATE","KENTUCKY","21","","","","","","","00000000","","CORN","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (PROPICONAZOLE = 122101)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2014","YEAR","","STATE","KENTUCKY","21","","","","","","","00000000","","CORN","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (PYRACLOSTROBIN = 99100)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2014","YEAR","","STATE","KENTUCKY","21","","","","","","","00000000","","CORN","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (TOTAL)","19,000","","","","","","","","11",""
"SURVEY","2014","YEAR","","STATE","KENTUCKY","21","","","","","","","00000000","","CORN","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (TRIFLOXYSTROBIN = 129112)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2014","YEAR","","STATE","KENTUCKY","21","","","","","","","00000000","","CORN","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (2,4-D, 2-EHE = 30063)","60,000","","0.585","","0.585","","1","","7",""
"SURVEY","2014","YEAR","","STATE","KENTUCKY","21","","","","","","","00000000","","CORN","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (2,4-D, DIMETH. SALT = 30019)","152,000","","0.562","","0.562","","1","","18",""
"SURVEY","2014","YEAR","","STATE","KENTUCKY","21","","","","","","","00000000","","CORN","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (ACETOCHLOR = 121601)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2014","YEAR","","STATE","KENTUCKY","21","","","","","","","00000000","","CORN","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (ATRAZINE = 80803)","1,333,000","","1.168","","1.39","","1.2","","63",""
"SURVEY","2014","YEAR","","STATE","KENTUCKY","21","","","","","","","00000000","","CORN","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (CYANAZINE = 100101)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2014","YEAR","","STATE","KENTUCKY","21","","","","","","","00000000","","CORN","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (DIALLATE = 78801)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2014","YEAR","","STATE","KENTUCKY","21","","","","","","","00000000","","CORN","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (DICAMBA, DIMET. SALT = 29802)","18,000","","0.207","","0.207","","1","","6",""
"SURVEY","2014","YEAR","","STATE","KENTUCKY","21","","","","","","","00000000","","CORN","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (DICAMBA, SODIUM SALT = 29806)","7,000","","0.039","","0.039","","1","","11",""
"SURVEY","2014","YEAR","","STATE","KENTUCKY","21","","","","","","","00000000","","CORN","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (DIFLUFENZOPYR-SODIUM = 5107)","3,000","","0.015","","0.015","","1","","11",""
"SURVEY","2014","YEAR","","STATE","KENTUCKY","21","","","","","","","00000000","","CORN","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (DIMETHENAMID-P = 120051)","56,000","","0.576","","0.58","","1","","6",""
"SURVEY","2014","YEAR","","STATE","KENTUCKY","21","","","","","","","00000000","","CORN","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (DIURON = 35505)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2014","YEAR","","STATE","KENTUCKY","21","","","","","","","00000000","","CORN","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (FLUCARBAZONE-SODIUM = 114009)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2014","YEAR","","STATE","KENTUCKY","21","","","","","","","00000000","","CORN","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (FLUROXYPYR 1-MHE = 128968)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2014","YEAR","","STATE","KENTUCKY","21","","","","","","","00000000","","CORN","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (GLUFOSINATE-AMMONIUM = 128850)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2014","YEAR","","STATE","KENTUCKY","21","","","","","","","00000000","","CORN","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (GLYPHOSATE = 417300)","429,000","","0.878","","1.055","","1.2","","27",""
"SURVEY","2014","YEAR","","STATE","KENTUCKY","21","","","","","","","00000000","","CORN","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (GLYPHOSATE ISO. SALT = 103601)","561,000","","0.701","","0.896","","1.3","","41",""
"SURVEY","2014","YEAR","","STATE","KENTUCKY","21","","","","","","","00000000","","CORN","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (GLYPHOSATE POT. SALT = 103613)","643,000","","0.97","","1.377","","1.4","","31",""
"SURVEY","2014","YEAR","","STATE","KENTUCKY","21","","","","","","","00000000","","CORN","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (ISOXAFLUTOLE = 123000)","8,000","","0.053","","0.058","","1.1","","9",""
"SURVEY","2014","YEAR","","STATE","KENTUCKY","21","","","","","","","00000000","","CORN","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (MESOTRIONE = 122990)","47,000","","0.096","","0.101","","1.1","","30",""
"SURVEY","2014","YEAR","","STATE","KENTUCKY","21","","","","","","","00000000","","CORN","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (METOLACHLOR = 108801)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2014","YEAR","","STATE","KENTUCKY","21","","","","","","","00000000","","CORN","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (NICOSULFURON = 129008)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2014","YEAR","","STATE","KENTUCKY","21","","","","","","","00000000","","CORN","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (PARAQUAT = 61601)","41,000","","0.502","","0.502","","1","","5",""
"SURVEY","2014","YEAR","","STATE","KENTUCKY","21","","","","","","","00000000","","CORN","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (PENDIMETHALIN = 108501)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2014","YEAR","","STATE","KENTUCKY","21","","","","","","","00000000","","CORN","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (PYROXASULFONE = 90099)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2014","YEAR","","STATE","KENTUCKY","21","","","","","","","00000000","","CORN","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (RIMSULFURON = 129009)","4,000","","0.015","","0.017","","1.1","","14",""
"SURVEY","2014","YEAR","","STATE","KENTUCKY","21","","","","","","","00000000","","CORN","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (S-METOLACHLOR = 108800)","519,000","","0.91","","0.995","","1.1","","34",""
"SURVEY","2014","YEAR","","STATE","KENTUCKY","21","","","","","","","00000000","","CORN","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (SAFLUFENACIL = 118203)","8,000","","0.045","","0.045","","1","","11",""
"SURVEY","2014","YEAR","","STATE","KENTUCKY","21","","","","","","","00000000","","CORN","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (SIMAZINE = 80807)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2014","YEAR","","STATE","KENTUCKY","21","","","","","","","00000000","","CORN","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (TEMBOTRIONE = 12801)","12,000","","0.07","","0.074","","1.1","","11",""
"SURVEY","2014","YEAR","","STATE","KENTUCKY","21","","","","","","","00000000","","CORN","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (THIENCARBAZONE-METHY = 15804)","5,000","","0.017","","0.02","","1.1","","17",""
"SURVEY","2014","YEAR","","STATE","KENTUCKY","21","","","","","","","00000000","","CORN","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (THIFENSULFURON = 128845)","3,000","","0.012","","0.014","","1.1","","14",""
"SURVEY","2014","YEAR","","STATE","KENTUCKY","21","","","","","","","00000000","","CORN","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (TOPRAMEZONE = 123009)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2014","YEAR","","STATE","KENTUCKY","21","","","","","","","00000000","","CORN","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (TOTAL)","4,102,000","","","","","","","","94",""
"SURVEY","2014","YEAR","","STATE","KENTUCKY","21","","","","","","","00000000","","CORN","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (TRIFLURALIN = 36101)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2014","YEAR","","STATE","KENTUCKY","21","","","","","","","00000000","","CORN","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (BIFENTHRIN = 128825)","9,000","","0.042","","0.046","","1.1","","13",""
"SURVEY","2014","YEAR","","STATE","KENTUCKY","21","","","","","","","00000000","","CORN","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (CHLORPYRIFOS = 59101)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2014","YEAR","","STATE","KENTUCKY","21","","","","","","","00000000","","CORN","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (CYFLUTHRIN = 128831)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2014","YEAR","","STATE","KENTUCKY","21","","","","","","","00000000","","CORN","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (GAMMA-CYHALOTHRIN = 128807)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2014","YEAR","","STATE","KENTUCKY","21","","","","","","","00000000","","CORN","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (LAMBDA-CYHALOTHRIN = 128897)","3,000","","0.016","","0.018","","1.1","","12",""
"SURVEY","2014","YEAR","","STATE","KENTUCKY","21","","","","","","","00000000","","CORN","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (TOTAL)","15,000","","","","","","","","29",""
"SURVEY","2014","YEAR","","STATE","KENTUCKY","21","","","","","","","00000000","","CORN","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (ZETA-CYPERMETHRIN = 129064)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2014","YEAR","","STATE","KENTUCKY","21","","","","","","","00000000","","CORN","CHEMICAL, OTHER","CHEMICAL, OTHER: (CYTOKININS = 116801)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2014","YEAR","","STATE","KENTUCKY","21","","","","","","","00000000","","CORN","CHEMICAL, OTHER","CHEMICAL, OTHER: (INDOLEBUTYRIC ACID = 46701)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2014","YEAR","","STATE","KENTUCKY","21","","","","","","","00000000","","CORN","CHEMICAL, OTHER","CHEMICAL, OTHER: (TOTAL)"," (D)","","","","","","",""," (D)",""
"SURVEY","2014","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","CORN","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (CYPROCONAZOLE = 128993)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2014","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","CORN","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (METCONAZOLE = 125619)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2014","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","CORN","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (PICOXYSTROBIN = 129200)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2014","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","CORN","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (PROPICONAZOLE = 122101)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2014","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","CORN","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (PROTHIOCONAZOLE = 113961)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2014","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","CORN","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (PYRACLOSTROBIN = 99100)","15,000","","0.099","","0.099","","1","","6",""
"SURVEY","2014","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","CORN","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (TEBUCONAZOLE = 128997)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2014","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","CORN","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (TOTAL)","36,000","","","","","","","","12",""
"SURVEY","2014","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","CORN","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (TRIFLOXYSTROBIN = 129112)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2014","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","CORN","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (2,4-D, 2-EHE = 30063)","71,000","","0.665","","0.665","","1","","4",""
"SURVEY","2014","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","CORN","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (2,4-D, DIMETH. SALT = 30019)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2014","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","CORN","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (ACETOCHLOR = 121601)","593,000","","1.553","","1.553","","1","","15",""
"SURVEY","2014","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","CORN","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (ATRAZINE = 80803)","1,492,000","","1.044","","1.049","","1","","56",""
"SURVEY","2014","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","CORN","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (CLOPYRALID = 117403)","22,000","","0.09","","0.09","","1","","10",""
"SURVEY","2014","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","CORN","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (DICAMBA, DIMET. SALT = 29802)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2014","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","CORN","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (DICAMBA, SODIUM SALT = 29806)","6,000","","0.074","","0.074","","1","","3",""
"SURVEY","2014","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","CORN","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (DIFLUFENZOPYR-SODIUM = 5107)","3,000","","0.029","","0.029","","1","","3",""
"SURVEY","2014","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","CORN","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (DIMETHENAMID-P = 120051)","47,000","","0.402","","0.402","","1","","5",""
"SURVEY","2014","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","CORN","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (FLUFENACET = 121903)"," (D)",""," (D)",""," (D)",""," (D)",""," (D)",""
"SURVEY","2014","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","CORN","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (FLUMETSULAM = 129016)","9,000","","0.036","","0.036","","1","","10",""
"SURVEY","2014","YEAR","","STATE","MICHIGAN","26","","","","","","","00000000","","CORN","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (GLYPHOSATE = 417300)","138,000","","0.91","","0.91","","1","","6",""
